我是做销售的，你呢？	你是做什么的？	我是做汽车行业的，现在在做汽车销售。	0
嗯,那我也不知道说什么了,我不知道你为什么要去东北呢	你知道我的朋友们说东北地区通常在什么季节不冷吗？	夏天呗	0
我现在不忙啊，你呢？	你好，你现在忙吗？你想和我聊聊吗？	不忙，不想和你聊!	0
他工作不忙,我工作忙	那你们劳作忙吗？	还好,他在办公室我在现场,忙的时候忙死,闲的时候闲死,不忙就不忙	0
我不喜欢我的工作,我想去做自己喜欢的	我觉得老师是个很好的事呀，你难道不喜欢吗？	我不喜欢我的工作,我喜欢我的工作	0
你是哪个学校的？	你知道我应该上什么样的学校吗？	不知道。	0
我喜欢看动物世界!	非常感谢。爱动物是每个人的责任。你有什么爱好吗？	我喜欢阅读，喜欢看书!	0
我也喜欢!夏天可以去海边!	我喜欢在什么季节吃西瓜和冰淇淋？	夏天!西瓜是夏天的标配!	0
还没找到呢，你呢？	你能找到工作吗？	我不知道，我也想找工作	0
对,我都要哭出来了	上帝，我真的祝福你。你很开心吗？	不不不,我不信教,我信真主,我是真主派来的卧底	0
当然，你想说什么？	我现在很无聊。你方便和我谈谈吗？	当然，请说吧!	0
我的强迫症很严重!	你没有强迫症吗？	我是强迫症患者!	0
嗯,每天都跑	你很厌恶跑步啊？	没有厌恶啊,只是不喜欢跑步	0
我是河南的,你呢	你是哪里人？	我是陕西的,但是我在洛阳呆了五年	0
我也在雁塔区	你在哪个区？	我不在西安,但我是陕西的	0
我喜欢的可多了,我喜欢玩游戏,看电影,睡觉	好的，你通常喜欢做什么？	听歌,看小说	0
没有，我有个妹妹，她是我的好朋友!	你没有孩子，不是吗？	是的，我有一个女儿!	0
我也是打两份，你在哪里？	你要复印多少份？	我复印一份给你，你帮我复印两份。	0
王力宏我男神	你知道王力宏最喜欢的歌手是谁吗？	我知道,是我	0
那也很幸福啊!我马上就要29了!	你知道我妈妈几岁了吗？	不知道啊!	0
我也不知道,发呆,玩手机,看电视,看书,睡觉,都有可能	哦哦，那你这一个钟头都会做些什么？	睡觉,玩手机,看电视	0
我是做销售的，你呢？	哇	你是做哪一行的？	0
不喜欢，不过我会努力的!	哇，挺好的呀，你厌恶你这份工作吗？	不厌恶，只是不喜欢!	0
我喜欢吃披萨!	你好，我最喜欢的食物是披萨。你呢？	我喜欢披萨，因为我爱吃披萨。	0
没有啊，我一直在上海!	你去过哪里？	上海啊，还能去哪？	0
我不知道书店在哪里。	哎呦	你知道这里有什么书店吗？	0
不知道啊,就是普通的吧	啊好	是的,普通的	0
我喜欢听音乐，你呢？	我就只听歌舞剧那种，你喜欢听歌吗？	不喜欢，我不喜欢听歌剧。	0
我学的会计，你呢？	不，我是研究生。你的专业是什么？	我学的是会计，不过现在已经毕业了。	0
会呀，我还会唱《月亮代表我的心》	这首歌代表了你的心？	对呀，你没听过吗？	0
我是做外贸的，你呢？	的确是大的太多了，那你是做什么劳作的？	我是做室内设计的，现在在一家外贸公司上班。	0
还好，不是很紧张。你呢？	没关系。你现在对高中学习感到紧张吗？	还好，我很喜欢这个学校。	0
我也喜欢，可是我家已经有一只了	你知道我特别喜欢哪个国家吗？	不知道，你说说看	0
我喜欢看悬疑的	我喜欢在业余时间读小说书，尤其是窃密问题的小说书，我觉得这类的小说书很好看，还有就是我会在业余时间打网球，你呢？	我喜欢在业余时间打网球,还有就是我觉得这类的小说很好看,你呢?	0
是啊，我家是动物园!	你家是动物园吗？	是啊，欢迎来我家做客!	0
我家的是拉布拉多!	你的家人叫什么名字？	我家没有家人，只有我一个人!	0
看电视,打游戏	你通常喜欢做什么？	看电影,玩游戏,吃东西,睡觉	0
我是女生,你也考洛阳师范的研究生吗?	你在哪里读研究生？	我在洛阳师范学院	0
你现在怎么样呀?	我要吃多久土豆？	我现在也在吃,我觉得我吃了两个月土豆了,还没有什么明显的效果	1
没有啊，我在这里工作!	是的，那里人很少吗？	还好，不是很多!	0
他们不支持我的梦想!	为什么，他们不应该支持你的梦想吗？	因为他们不知道我是谁!	0
还没有解决	。。	我现在也没有解决	0
我要看你拍的!	我拍了很多照片。你不想看吗？	不想看!	0
还好，你呢？	服务员，你一定不会因为工作累吧？	我不知道，我不喜欢工作。	0
还好，不是很紧张。你呢？	没关系。你现在对高中学习感到紧张吗？	还好，只是不知道为什么会紧张。	0
我是做销售的	呗	你也在做销售吗?	0
我也刚吃完!你呢？	？？？	我也是刚吃完早餐!	0
我是河北的，你呢？	你是哪里人？	我是山西的，现在在北京工作!	0
我是做服装的,可以合作吗	你知道我住在哪里吗？	你是在上海吗	0
没有，他们都很忙，我也很忙。	你和父母亲没有住在一起吗？	没有，我和我妈妈住一起。	0
我也不知道，我也是刚来北京	你刚到哪个城市？	北京，明天回北京了!	0
有啊,我一周玩2天,每天2小时	你一周玩几个小时？	一周最多5小时	0
毕业一年多了,你呢?	。	我是说你毕业多久了?	0
好吧，我以为你是来找我的。	会议在一周的哪一天持续了两个小时？	周二到周五，连续两天。	0
你喜欢什么类型的？	嗨，你好，你能给我推荐一些古典音乐吗？	你喜欢哪一类的？	0
是呀,放了半个多月了	开演多久了？	开演快一个月了,今天结束的	0
是啊，我很喜欢跳舞。	嗯呢	你是学什么舞的？	1
是的，我是北京的，你呢？	你是哪里人？	我是河北人，现在在北京工作!	0
我也是学生啊，你在哪个学校？	对哦，我现在还是个学生，你已经放工了吗？	还没呢，明天才放，你在哪里上班？	0
是啊,自己动手丰衣足食啊	你不是经常自己做饭吗？	我不做饭的,只是偶尔会做,自己做的不好吃	0
嗯,基本上每天都跑	对	那你是每天跑多久?	0
我现在是做销售的	是啊，非常喜欢编程，对了，你是做什么劳作的呢？	我现在在一家做金融投资的公司做销售	0
我一般是晚上跑，早上起不来。	是的，你每天早上都跑步吗？	我一般都是六点半起来跑步。	0
我是在家带宝宝的	你带了什么回家？	我是带宝宝一起回家的	0
我现在在一家小公司做文员，你呢？	真遗憾。你现在在做什么？	我在一家杂志社做文员。	0
我也想去!	你知道我喜欢什么样的音乐会吗？	不知道啊!你喜欢的我都喜欢!	0
这几天又开始热了	你知道我不喜欢什么样的天气吗？	不知道,说说看	0
有啊，我就是啊!	、	那你就去找他们啊!	0
我喜欢晚上去健身,早上起不来	你知道我什么时候和朋友去远足吗？	不知道,你说了就可以了	0
做了一个网店,一个月三四千吧,也算是自力更生吧	建一家网店要花多少钱？	额,我加盟做的,花的钱比较少,两三千吧	0
我也喜欢听摇滚，你喜欢什么类型的？	你知道我喜欢在哪个国家听摇滚乐吗？	不知道，你说说看!	0
小乌龟,养了一年多了	你的宠物是什么？	我养过兔子,后来被狗咬死了,就不敢养了	0
会啊!我会每天晚上都去操场跑步,然后再做一些运动	你什么时候在操场上跑步？	晚上八点到十点之间	0
我也是个地道北京人，我也在北京	你知道一个不折不扣的北京人是什么意思吗？	不知道，我不是北京人	0
你当了几年了	军队中有哪个军种？	陆军,武警,空军	0
我喜欢春天,可以看花,还可以游泳	你知道什么季节最舒服吗？	不知道诶,冬天?	0
我想去西藏。	你想去哪个国家？	我想去的国家太多了。	0
因为我喜欢这个工作!	那你当初为什么会选择这样的劳作呢？	因为我想做自己喜欢的事!	0
你好,我是湖北宜昌的	你是哪里人？	我是河北廊坊的	0
我是大河南的	你是哪里人？	哦,我是山东的	0
老郭的相声太幽默了,而且很有哲理	我喜欢谁的相声？	你喜欢小岳岳的	0
我是做人力资源管理的,你呢?	你好，我也很高兴认识你。你是做什么的？	我做设计的,幸会幸会	0
我的工作是我自己找的	那你工作真的很无聊。你是怎么得到这份工作的？	无聊的工作不好?	0
喜欢啊，不过最近没什么好看的	你喜欢看电影吗？	喜欢啊!	0
我喜欢看书，看电影，看书!	每个人都有不同的品味。你通常喜欢做什么？	我喜欢睡觉!	0
是啊，我喜欢喝黑咖啡	你也讨厌喝咖啡啊？	是啊，不喜欢喝。	0
我是做护肤品的	你是做什么的？	我是做微商的	0
我是浙江的，你呢？	你是哪里人？	我是湖南人，在浙江上大学!	0
你在哪个健身房？	你知道每天什么时候上瑜伽课吗？	不知道，我没去过。	0
上班,下班,吃饭,睡觉,玩手机	嘿，嘿，我想问一下，你通常不喜欢做什么？	不喜欢玩手机,因为太无聊了	0
我也是山西人，我觉得没啥好吃的	来自中国的人叫什么名字？	我也不知道	0
老家是山东的,你呢	你的家乡是什么？	我的家在东北松花江上啊	0
20呢,小姐姐你呢	你姐姐多大了？	比我大一丢丢呢	0
呵呵，我也很喜欢爬山，不过爬山好累啊!	我在哪里买的粉色登山鞋？	呵呵，这个我就不知道了!	0
我是一名普通的学生	你还是学生吗？	我是学生,不过已经大学了	0
看你在哪个城市,每个城市都有不一样的收入	你开餐饮店一年大概可以赚多少钱啊？	你是说营业额还是利润?	0
我也在农村	我现在在乡下，因为我的家乡在乡下。我每天都呆在家里。这很无聊。你呢？	我也是,每天在家	0
我今年刚满18周岁，你呢？	你什么时候满18岁的？	我已经满十八周岁了。	0
你喜欢什么工作?	我什么时候能找到像你这样的工作？	看你想不想找了,有点关系什么都可以啊	0
今天不上班，明天上班，后天休息，你呢？	你什么时候去上班？	明天去，后天上班!	0
我很喜欢，非常喜欢!	没问题，你喜欢《天堂电影室》这部影片吗？	当然喜欢，我还想再看一遍!	0
我也最喜欢她了,很有气质	你知道谁是公主吗？	知道啊,就是艾莎公主啊	0
不是啊,我大三	是的，你刚从大学毕业吗？	哦哦,你也刚毕业啊	0
运动,节食,少吃,吃药都试过	你以前试过减肥技巧吗？	我就是吃减肥药瘦的	0
早八点半到下午四点半	你有不同的工作时间吗？	没有啊,都是一班	0
我才三岁,我是个孩子	你知道我的年级是多少吗？	我猜是大二	0
好啊，我也很喜欢他们。	你知道歌中有什么动物吗？	不知道，我只知道他们的名字。	0
你好,你是哪个市里,我是德州夏津人	你知道我来自哪个国家吗？	我知道你是地球上的,哈哈	0
我不看电视剧,我只看电影	我也喜欢呀，我喜欢爱情一类的电视，你讨厌看什么呀？	我不怎么讨厌,我看电影比较多	0
我在上海,天气还好	哪里天气好？	今天下雨了,有点冷	0
假期就宅家里了,你呢?	嗨	我平时也就宅在家	1
我在一个三本学校	你所在的学校叫什么名字？	湖北经济学院法商学院	0
我没有,你去百度一下	你去哪了？	我去了另一个学校,你呢?	0
不偏科，只是不喜欢数学!	诶	你在干嘛呢？	0
爱，当然爱，他是我生命中最重要的人。	不，我见过太多感情疏远的夫妻，所以我对婚姻没有期望。我能问你是否爱你的丈夫吗？	当然爱!	0
你怎么知道我衣服上有狗	你真的太客气了，你的衣服上面有狗，你很厌恶狗吗？	不厌恶	0
我喜欢玩游戏,听歌,睡觉,吃东西	呃	我也是个吃货,不过,我喜欢吃的东西很多	1
看你在哪个城市,每个城市都有不一样的收入	你开餐饮店一年大概可以赚多少钱啊？	这个不好说,看自己怎么做	0
我读的是五年制的，今年刚毕业。	你什么时候毕业的？	今年毕业的，明年六月份就毕业了。	0
还好，你呢？	你好，你忙吗？	不忙，你呢!	0
我已经工作了,我说的漫画是指日本动漫,不一定要看漫画书	孩子们仍然需要专注于学习。你在看什么漫画书？	我看日漫,不过我不是孩子	0
我今年23了，你呢？	你多大了？	我今年刚毕业，现在在一家会计师事务所工作。	0
我就是在家做网店的,一个月也赚个三千多块钱	嗨	我是加盟做的啊,又不用自己进货,发货,感觉挺方便的	0
是啊,都好了快两年了,不过当时是在一个中医馆看的,效果不是很好	嗨嗨	嗨嗨?	0
出纳是做什么的?	你知道什么时候很忙吗？	不知道啊,反正每天都很忙	0
是的，我是一名教师。	你现在是老师了，不是吗？	是的，是的。	0
我在工地搬砖,搬了一天了	我是搞科研的，在生物体研究所劳作，你呢？	我是搞工程的,在工地搬砖	0
还好吧，就是有点累。你呢？	、	你是做什么工作的？	0
我在郫县,你呢	你在哪个县？	郫县红光镇	0
功课是啥?	你的家庭作业怎么样？	我都不知道作业是啥,我是好孩纸,不做作业	0
我是九一年的,老了,哎,我在南京上学,你呢	你什么时候出生的？	我比你大四岁哦!我是92年的	0
土木工程啊,我都毕业两年了,现在做建筑设计	你从土木工程专业毕业花了多少年时间？	我是专科,大三实习,就毕业了	0
没有,我大一	你已经在工作了吗？	我是大三,我是你学长,你说我是不是已经毕业了呢?	0
是啊!	哦，你这么不喜欢踢足球吗？	是啊，我不喜欢!	0
是的,在海边	你一定住在海边，是吗？	不是的,我只是住这里,不住海边	0
还好吧,只是喜欢安静的看书	你不是很喜欢读书吗？	是的,不过不是特别喜欢	0
我的男神也喜欢五月天的说,	你知道我最喜欢的乐队是什么吗？	不知道唉,	0
是啊，你有什么好介绍吗？	你在做生意吗？	是啊，我在做这方面的生意!	0
还好吧，只是偶尔会觉得孤单。	那么你的生活现在应该更稳定了？	是啊，我觉得我已经习惯了一个人。	0
殡仪馆?	没事，你介意在殡仪馆劳作吗？	我想问殡仪馆是干什么?	0
我在上班啊，你在干嘛？	你在家干什么？你每天都在家闲着吗？	我在家里啊，我也不知道我在干嘛	0
我也喜欢夜跑，不过我一般都是晚上跑	我该做什么样的跑步？	你想做什么就做什么，只要你喜欢	0
我也爱喜马拉雅,但听久了会腻,还是喜欢看书多一点	我通常读什么书？	我不知道诶,你可以自己看看	0
是的，我在北京，来找我玩吧!	你是哪里人？	北京人，现在在北京工作!	0
对啊,去年买的,在天通苑那边	你买的车在哪里？	在家里啊,没开过来	0
你怎么知道我有孩子?	呜呜呜	我的孩子都会打酱油了	0
我最喜欢的是黑咖啡,苦死了	我冰箱里有多少种不同口味的咖啡？	我不知道,你去看看呗	0
带着呢,不过度数不高,300左右吧	什么是学位？	就是学位,我也说不好	0
还好吧,最近看了很多	我没事。你非常喜欢电影吗？	我没事就爱看电影你很喜欢电影吗?	0
还没呢，你在哪里找到的工作？	？？？	是什么工作？你是做什么的？	0
小乌龟,养了一年多了	你的宠物是什么？	我还没有养	0
我是会计师事务所的，你呢？	你工作的公司叫什么名字？	我在一家小公司做会计，不过现在已经辞职了	1
我也喜欢这本书!	你知道《傲慢与偏见》的作者叫什么名字吗？	不知道，没看过。	0
我不喜欢看恐怖的小说，我喜欢看悬疑的。	你为什么喜欢看恐怖小说？	因为我喜欢恐怖的东西。	0
我今年24岁了，我的梦想就是希望我的家人身体健康!	是的，你呢？你多大了？你的梦想是什么？	我今年25岁了，梦想是做一名医生，在医院工作!	0
我在北京，他在上海。	他在哪？	上海。你呢？	0
除了做饭，就是洗碗，擦桌子，洗衣服。	哦，除了每天做家务，你还做什么？	打扫卫生，整理房间，整理床铺。	0
我是学会计的,你呢	喔喔	嗯嗯,有空一起玩呀,你什么时候有时间呢	0
没有啊，你要来找我吗？	听你这么说你还没有劳作吗？	没有啊!我在上班啊!	0
不厉害啊,只是运气好,每次都能有鱼上钩	那你一定擅长钓鱼。你一次能抓多少？	也不多,几十条吧	0
是啊，我想去大理，丽江，香格里拉!	你想去的城市叫什么名字？	我想去的地方太多了，就不一一列举了!	0
嗯,那我也不知道说什么了,我不知道你为什么要去东北呢	你知道我的朋友们说东北地区通常在什么季节不冷吗？	不冷不热的时候啊	0
黑带是什么？能吃吗？	我是黑带。你想和我竞争吗？	你是黑带？那你赢了!	0
我在听英文歌,你呢	真是巧合。我也在听歌曲。你不听什么风格的歌？	我什么都听,只要好听,哈哈	0
不是啊，我只是喜欢逛商场而已	可以哦	欢迎来逛商场!	1
有啊,我就喜欢玩游戏,哈哈哈	那你有什么厌恶做的事情吗？	哈哈,这个倒是没有	0
我也很想问这个问题	你也很可悲，但你父亲是《人民日报》的记者，他为什么会被封锁？	你知道吗,我现在还不知道,我爸到底是怎么被封锁的	0
你在哪里啊?我在郫县这边,你呢?	是的，但是我怎样才能让你看到它们呢？	要不我先加你好友吧,然后给你它们的图片	0
我也是啊,有什么好嘲笑的?	你知道有多少母亲抚养我长大吗？	你是说你是单亲家庭吗?	0
是的,我不敢	哟	哟什么,这是真的	0
欢迎来北京玩!	我去过哪个城市？	北京啊，还能去哪儿？	0
可以啊,你是哪里人?	我非常喜欢大熊猫，但我还没见过它们。我有空的时候能找到你吗？	可以,我在成都	0
我在北京，你呢？	那真巧，你在哪里劳作呢？	我在上海，你在北京做什么工作？	0
卡拉是哪	一周中的哪一天我要和朋友去卡拉OK？	卡拉是地名,卡拉是一个小镇,在一个很安静的地方	1
哇塞，这么年轻就结婚了!	我什么时候有儿子？	你不是已经有儿子了吗？	0
对!我就是传说中的老不死的	你真的100岁了吗？	真的!比珍珠还真	0
26岁是不是要找个男朋友结婚了	你知道我多大了吗？	你不是26吗?	0
是的，我是大二的，你呢？	你上的那门课叫什么名字？	额，我不知道啊，我上的是英语	0
我是做销售的	呗	那你现在是做什么工作啊?	0
我想考清华	你想考哪所大学？	我想上北大	0
我不会打篮球，不过我可以和你们一起打篮球	你好，你有兴趣和我们一起打篮球吗？	我也不会打，只是喜欢看你们打球	0
我也是喜欢夏天的游泳，冬天太冷了	你知道我什么时候喜欢游泳吗？	不知道，我只知道我喜欢你	0
我是北大的，你是哪个学校的？	你是哪所学校的？	我是北京理工大学的，你呢？有什么打算？	0
钢琴,架子鼓	你讨厌什么乐器呀？	讨厌钢琴	0
我也很喜欢他们!	你知道我喜欢多少首歌吗？	不知道!	0
火锅里我最喜欢的是火锅底料!	火锅里你最厌恶什么呀？	火锅里最讨厌的是辣椒!	0
听过啊,不过我最喜欢的歌是我不愿让你一个人,听了好几年了	当然我喜欢说唱。你听说过吗？	我是个俗人,不喜欢那种风格,我觉得歌词挺伤感的	1
不喜欢!	是	我喜欢我的工作!	0
当然可以，你想拍什么样的照片？	你好，你能帮我照张相吗？	可以啊，怎么拍？	0
我喜欢大型的单机游戏,像使命召唤这种的	你喜欢什么样的电脑游戏？	我不喜欢网游,只喜欢单机	0
不了解，我只是喜欢历史而已。	真正地你对历史了解很多吗？	不了解也不讨厌，只是不喜欢。	0
要啊，我现在在做自己喜欢的事!	嘿嘿，你现在不用劳作吗？	要啊，只是不喜欢而已!	0
我是律师，我在律师事务所工作。	我的劳作是一名辩护律师，你是干什么劳作的啊？	我是做律师助理的，你呢？	0
你儿子都这么大了？	你知道我儿子多大了吗？	不知道，我只知道你比我大	0
可以啊,我爸爸就经常一个人爬山锻炼身体	咯	那我还是不去爬山了	0
没有，我只去过几个地方。	咖啡店在哪里？	就在你的右手边。	0
小时候的梦想是成为一名伟大的科学家,现在实现了一半	嗯啊	实现一半,那剩下的一半呢?	1
我叫小黄，你呢？	小黄叫什么名字？	小黄是我的名字，你叫小黄吗？	1
加油!你一定可以的!	你知道我母亲去世时多大了吗？	不知道!	0
我有两条萨摩了,不想在养了	你有多少萨摩斯？	两条,一公一母	0
有啊,不过工资有点低	哟	哟什么啊	0
不认识，我只知道她叫赵露思	露丝·赵叫什么名字？	赵露思，赵露思。	0
还好吧，忙的时候忙死，闲的时候闲死	那你平时劳作忙不忙呀？	这个我就不知道了，反正我是挺忙的	0
看电视玩手机睡觉	咳咳咳	那你喜欢什么样的男孩子啊	0
今天我要去看电影，你呢？	你什么时候去看电影？	我不知道，我现在还在上班。	0
辛苦了!祝你和你老公白头到老!	你知道我什么时候工作吗？	不知道!	0
是的,不过快毕业了	你好，在呢，你是学习者吗？	我不是的,我只是一个爱好者,你有什么问题么?	0
我是太原人,我在北京工作,但是以后我会留在太原	你是谁？	我是谁不重要,重要的是我在太原,以后会在太原生活	0
你是做什么的？	你知道我卖什么车吗？	不知道，我只知道你是卖车的	0
在外面工作，我在北京，你呢？	一个人需要多少年才能成为一个人？	一个人久了，也就成了一个人。	0
我喜欢看生活大爆炸!	我也觉得他们唱的歌很好。你通常喜欢看什么节目？	我最喜欢看的就是《老友记》了!	0
不喜欢,太闹了	你很喜欢孩子吗？	一般般吧,看别人家的都喜欢,自己家的就不喜欢	0
情况就是我要找个男朋友	你怎么了？	没怎么呀!找不到男朋友就找个女朋友喽	0
吃完了，你呢？	刚刚结束。你吃了吗？	吃了，我也刚吃完。	0
我不想干什么，只是想跟你聊聊天。	你说你想成为一名职业球员和老板。你打算怎么办？	我不知道。	0
靶场啊,学校附近也有,但我没在学校练过	我不会。你在哪里练习射击？	我在学校附近的靶场	0
我也喜欢她的歌!	你知道谁的声音让我觉得很开心吗？	不知道啊!你知道吗？	0
我91年的，你呢？	你什么时候进来的？	我看到你的帖子就进来了!	0
我也喜欢!	你知道我喜欢哪种拉面吗？	我不知道你喜欢什么样的拉面!	0
爵士，爵士，我喜欢爵士，你呢？	很好。我也有自己的爱好。你跳什么舞？	爵士，jazz，hiphop，poppin	0
我也爱看,还有肖申克的救赎,也是很好的电影	你知道我最喜欢的电影是什么吗？	猜不出来,你给我讲讲	0
我家是拉布拉多!	你的家在哪里？	我的家在广西南宁，你呢？	0
一般吧,你是哪个学校,大几了?	你在学校吗？	没有啊,我在家呢,怎么	0
我没有工作，我在读书。	一个月15000英镑足够养活自己了。那你呢？你有工作吗？	我还在读书，我有工作。	0
吃饭睡觉打豆豆!	你最厌烦干什么呀？	最厌烦睡觉，最讨厌打豆豆，最喜欢睡觉!	0
我的家庭很好,老公很疼我	诶呀	你说你结婚的时候是几岁啊?	0
拍了，还拍了几张	你还要上多少次厕所？	我也不知道，反正就上了一次	0
聊什么,人生啊,理想啊,还是诗词歌赋	这次遇见你也是缘分。我能和你谈谈吗？	我能跟你谈人生吗?	0
不是,他自己取的	你告诉他名字了吗？	嗯,他说这是他给他自己取得名字	0
你是做什么工作的？	你知道我在哪里工作吗？	不知道，你在北京哪个地方工作？	0
我在上班啊!你呢？	啦	好吧!我要睡了，晚安!	0
小朋友你好，小朋友再见!	你知道我现在的成绩是多少吗？	不知道，我只知道你很厉害!	0
是的，去年买的。	你的脚踏车很好看啊，新买的吗？	是的，旧的不去新的不来。	0
我还在学校，明天回去，你呢？	你什么时候回去？	明天下午就回去了，你呢	0
我是学生,大二	是的，集中注意力很好。顺便问一下，你是做什么的？	我啊,我也大二,学的会计,你学的什么专业呀?	0
是的，一个人，你在北京吗？	你在哪里？	我在北京，你呢？	0
我是个五音不全的人	嘻	我也不知道,不过我觉得你的声音应该不错的	0
没有，我只是喜欢音乐而已。	太好了。既然你这么喜欢爵士乐，你学过爵士乐吗？	没有，只是从小就喜欢。	0
我也喜欢猫!	你知道我背上有多少个纹身吗？	不知道!	0
看了，我还看到了日食!	昨天发生了日食。你没看见吗？	没有啊，我看到的都是阴天!	0
嗯,六点半下班,到家差不多七点多	你每天什么时候到家？	八点半,九点半左右吧	0
不年轻了,27了	是的，你还年轻吗？	嗯,年轻,你多大了?	0
好啊好啊，我还没去过欧洲呢!	你从没去过哪个国家？	我也不知道，只知道我没去过意大利	0
看什么书呀	你知道我一周读多少本书吗？	不知道,你说说看	0
挺好的,我是在浙江这边,南方人很热情,但是我还是不太习惯,太潮了	你来自的国家叫什么名字？	我是马来西亚的	0
我现在是做销售的	是啊，非常喜欢编程，对了，你是做什么劳作的呢？	我是做网络推广的,销售类的	0
我是88年的，你呢？	你多大了？	我是89年的，不过我是男的!	0
恭喜恭喜!你是做什么工作的？	我在哪家餐厅工作？	我在肯德基工作，你呢？	1
今天休息,你要上班吗?	是呢	那你不休息吗?	0
我用的是一个叫美姿尔的产品,你想了解一下么	你使用的产品的名称是什么？	名字就是美姿尔	0
你家猫咪会在猫砂上小便吗?	我有多少只猫？	你不是说两只猫吗?	0
我也不知道,反正就是睡不着	好吧，你为什么没有失眠？	因为我睡的早	0
是呀,一天上班十几个小时,一个月就休息两天	你每天工作多少小时？	早上八点上班到晚上10点	0
我也是!	我最喜欢什么季节？	秋天吧，虽然我不喜欢冬天。	0
我是学生，我喜欢音乐。	除了音乐你还做什么？	我也不知道，只是喜欢而已。	0
喜欢，我也喜欢在夜晚散步。	你喜欢在一天中的什么时候散步？	晚上，早上，中午，晚上都可以。	0
山东妹子就是水灵,赞一个	我来自哪个省？	山东省啊,你不是自己说了吗	0
没有，我不看电视的。	你没看过故事情节吗？	没有，你有什么好的推荐吗？	0
我养的是狗!	你养什么？	我养的狗都是公的!	0
泰迪太色了,你要把持住啊	我喜欢的狗叫什么名字？	你喜欢的是哪只?	0
去一个陌生的地方工作,找一份适合自己的工作	这么长时间你在干什么？	我也不知道,反正就是在家里待的时间长了想出去	0
哈哈,你在成都做什么工作呢	你知道我去哪里出差了吗？	不知道,你自己说的	0
我也喜欢!	我看了什么电影？	你看的是哪部？	0
你要看什么类型的?我最近看的都是老电影	事实上，我只是想问你最近有没有什么好的外国电影推荐？	我最近只看了一个关于狗的,叫狗的使命	0
我喜欢听,你唱的	嗯呢	那你唱给我	0
是啊，我在北京上学，你呢？	你在哪里学习？	我在天津上学，现在在北京工作。	0
喜欢啊，最近在看《神探夏洛克》	你还厌烦看动画片呀？	不厌烦啊，只是不喜欢看动漫而已	0
那就去学吧，趁着年轻。	你知道我出去的时候多大了吗？	不知道。	0
看书,看书,还是看书,偶尔打打篮球	嘿嘿对	你喜欢看什么书?	0
嗯,我比较喜欢他们的歌	我不太注意乐队。你喜欢吗？	我知道他们啊,不过我没看过他们的视频,所以我也不知道	0
国家队会不会把我招进去	去年我被选为哪个队？	你是哪队的?我也去,我会加油的	0
我的猫也叫敦敦	你知道我的猫叫什么名字吗？	不知道啊，你的猫是公的还是母的？	0
我啊,在家闲着没事,整天看我的小店,赚点零花钱,嘿嘿	你要看你的商店多久？	什么小店啊?可以教教我吗?	1
我也一米八	欸	你是怎么长得	1
我听的都是老歌，最近比较喜欢王力宏	谁是流行歌手？	王力宏，周杰伦，林志炫，张惠妹	0
我喜欢看雨,但是不喜欢淋雨	我喜欢淋雨，在雨水中感受大自然，你喜欢做什么呢？	我喜欢发呆	0
我昨天也看了	我看了什么电影？	澳门风云2?	0
我家的叫胖墩	你知道我的猫叫什么名字吗？	叫敦敦啊	0
你养我吧,我比牧羊犬好养	你知道我特别喜欢哪个国家吗？	不就是德国么,我也是啊	0
没有,你给介绍个吧	是的，你应该尽力做你喜欢做的事。你有工作吗？	我在家看孩子呢,我想让你给我也介绍个活,不愿意就算了	0
我喜欢听你唱歌，你会弹吉他吗？	我喜欢钓鱼和说唱音乐，你厌恶这两种活动吗？	不厌恶，只是不喜欢。	0
我最近在找工作，你呢？	哇呜	你呢？在哪儿高就？	0
喜欢啊，我在看《甄嬛传》	谁是传奇人物？	甄嬛啊，你不知道吗？	0
嗯,工作两年了	好吧，我会的。你不再工作了吗？	嗯,现在没工作了,我现在是自己创业	0
我也很喜欢!	我要去什么样的地方？	你想去哪里？	0
我也喜欢油条,我想以后也养一条	你知道我是哪个城市的人吗？	我不知道啊,我只知道油条是北京人	0
我也是，你在哪儿？	像往常一样，你呢？	我在这儿，怎么了？	0
我喜欢的太多了!	这也很好。你不喜欢吗？	不喜欢!	0
金毛，萨摩耶，雪纳瑞。	你在哪？	我在北京，你呢？	0
不是,我是护士	看你穿着白大褂，你是卫生工作者吗？	是的,护士	0
有一两个吧!但是都不联系了!	有多少人？	就我一个啊!你呢？	0
我是混合性皮肤，夏天比较油，冬天比较干	混合性皮肤何时干燥？	我是冬天干，夏天就还好	0
我一般去大润发，有时候去沃尔玛	这个城市最受欢迎的商场是什么？	我不知道，我只是喜欢逛超市	0
不忙,我在想你	唉唉唉	想你想的睡不着觉,你怎么还没睡着	0
我喜欢爵士，民谣，爵士，爵士。	你喜欢什么样的音乐？	我喜欢民谣，民谣是我的最爱。	0
外表丑陋?	你知道谁外表丑陋，内心善良吗？	卡西莫多啊	0
你怎么知道我是重庆的?	你是哪里人？	你是重庆哪点的?	1
去一个没去过的城市,不知道,也许会去丽江	你可以去哪个城市？	我想去大理,我喜欢大理	0
你是男的还是女的？	！	我是男的，你是女的吗？	0
我也十八岁	我多大了？	你不是说十八岁嘛,那就十八岁	0
没有，我只听过他们的一首歌。	这个乐队有许多经典歌曲。你没听见吗？	没有听过，我只知道他们的歌。	0
