有啊，你有什么事情吗？	没有，我只是想知道你的名字。	是的，我能为你做些什么？	我不知道，我想知道。	0
我今年三十三了，你多大了啊？	我也是三十三岁，你呢？	你多大了？	我今年刚满十八岁，你猜我多大？	1
那你平常有什么喜欢的歌手吗？	我喜欢周杰伦，五月天，陈绮贞，张惠妹	谁是中国的流行歌手？	不知道，我只知道周杰伦	0
我没有午睡的习惯，你是一个喜欢午睡的人？	我喜欢午睡,但是我不喜欢睡午觉的时候被吵醒	我没有午睡的习惯，你是一个厌恶午睡的人？	我是个嗜睡的人	0
我两岁的时候就开始学了。	那你现在是在干嘛？	你知道我什么时候开始学习的吗？	我不知道，我只知道你在干嘛!	1
那你喜欢在空闲的时候做什么呢？	我喜欢一个人呆着。	那你厌烦在空闲的时候做什么呢？	看书，看电影，听音乐，看书。	0
那干你们销售的是不是都会有人经常辞职啊？	不一定,看个人情况	那干你们行销的是不是都会有人经常辞职啊？	这个我不能回答你,我也不知道	0
刚结完婚准备去度蜜月呢，我现在在深圳，你知道深圳附近有什么好去处的吗？	我也不知道啊!	我刚结婚，准备去度蜜月。我现在在深圳。你知道深圳附近该去哪里吗？	你想去哪里啊？	0
你家生活很困难吗？	是啊，不过我会努力的，谢谢你的关心!	你的家庭生活困难吗？	不困难，我家人都很好!	1
我喜欢在天气好的时候去散步还有读书，还喜欢听爱乐乐团的演奏，他们有一次演奏的摇滚风超喜欢	我喜欢听钢琴曲,也挺喜欢他们的	你知道我喜欢听什么管弦乐队吗？	不知道,你说说看吧	1
好吧，你这样怪让我眼馋的，那你以前是做什么工作发财的呀？	以前我也就是一个月三千块钱的工资	你一个月挣多少钱？	我一个月挣三千块钱,你呢?	0
你喜欢音乐呀？	是的，我喜欢听音乐。	你喜欢音乐吗？	我喜欢，我也喜欢。	0
我今年刚毕业呢，二十二岁，在医院做护士。	那你叫什么名字？	你知道docosa的西班牙语单词是什么吗？	不知道。	0
喝茶呢，你喜欢喝茶不？	喜欢，我喜欢喝茉莉花茶。	对	你喜欢什么茶？	0
你妈妈是做什么工作的？	开网店的呀,一个月挣好几万呢	你妈妈是做什么劳作的？	我妈在家带孙子,没有劳动	1
那很棒呀！你和你男朋友在一起多长时间了？	一年多了，在一起快两年了	他们在一起度过了多少年？	一年半吧，我也不知道	0
你好同学，你也是今年来到这所学校了吗？	我已经毕业了，现在在上海工作。	你在哪里工作？	我在上海上班，你呢？	0
那你是治好了吗？	是啊,都好了快两年了,不过当时是在一个中医馆看的,效果不是很好	这件事发生了多少年？	两年了吧,时间也不长	0
看来你们很相爱啊，你们有孩子了吗？	有啊,现在三岁了,你呢?是不是也结婚了?	看来你们很相爱。你有孩子吗？	没有呢,我还在上学	1
那还挺好的呢，那你的工作累不累啊？	我的工作就是在网上做点小买卖,一天也就挣个二三十的,还可以吧	你一天能挣多少钱？	那还可以啊,那能不能教教我呢?	1
也没有啦，就是和家里闹了不愉快，你是做什么的呢？	我是个学生，在学校里帮忙!	不，我只是对我的家庭不满意。你是做什么的？	我是学生，我在学校帮忙。	0
那真是太巧了，你现在结婚了吗？	结了,我孩子都三岁了	你的孩子多大了？	我孩子也是三岁	1
金毛犬是很聪明的呢，你的狗叫什么名字呀？	我也不知道叫啥名字	！！！	我是说我不知道我的狗狗叫什么名字	0
我也很高兴认识你，今天没有工作吗？	有啊，不过没什么事做，你呢？	我也很高兴见到你。你今天有工作吗？	有啊，我今天在这里上班!	0
喜欢呀，你会不会打篮球呢？	不会,我喜欢打羽毛球	是的，你会打篮球吗？	会呀,我可以教你	1
我从四岁起就开始练习打球了，直到现在，已经养成习惯了。	你打球的时候是什么样子的？	你知道我开始练习的时候多大了吗？	我不知道。	1
我是从北大毕业的，就是说我是一名国家栋梁。	你是不是北大青鸟的	你知道我在哪里毕业的吗？	你在哪毕业跟我有关系么	0
啊，你们几点下班呀？	五点半呢	啊，你什么时候下班？	六点,不过我要六点半才能过去	1
我不是北京人，我是重庆人，喜欢吃川菜。	我也喜欢吃辣，不过更喜欢川菜!	你知道我来自的城市叫什么名字吗？	不知道，你告诉我吧!	1
是啊，你是男的女的？	我是女的,我在北京上学呢	你在哪里上学？	我在海淀这边	0
你有孩子呀，你孩子多大啦？	我儿子都快4岁了	你儿子多大了？	4岁呀,我儿子3岁了,你家孩子比我家儿子大吧?	1
你是每天都去公园里面跑步吗？	没有啊，我一般都是在小区里跑	你每天都在公园跑步吗？	对啊，我住的地方离公园很近	1
你是做设计的呀？	嗯,室内设计	哟呵	你也是?同行?	1
在大学肯定要住宿，那你住宿的东西都准备好了吗？	我还没呢,不知道要带什么	在大学肯定要夜宿，那你夜宿的东西都准备好了吗？	还没呢,不知道要带什么	0
我母亲和父亲离婚了，我是我家三个男孩中年龄最大的，相帮家里分担一些压力。	那就努力做个好孩子,别学坏,你的孩子会更幸福	你知道我家有几个男孩吗？	不知道,不过我想你不会是坏孩子	1
我待会看下，下周我是不是要出差，要是出差的话可能下周不行。	好的，等你!	你知道出差需要多长时间吗？	不知道，我也不知道!	0
我也有养猫，我不仅有猫我还有狗狗，你给你的猫起了什么名字？	叫小二!哈哈哈!	负责孩子责任的人叫什么名字？	叫小二，小二负责挣钱养家!	0
我也喜欢超市，你平常去哪个超市？	我一般去大润发，有时候去沃尔玛	这个城市最受欢迎的商场是什么？	我不知道，我只知道大润发	0
是啊，我比较喜欢晚上出去散步，你呢喜欢干什么？	我喜欢晚上在家做点吃的,看看书,听听歌	是的，我喜欢晚上出去散步。你喜欢做什么？	我晚上出去也喜欢散步,但是我不喜欢跑步!我喜欢散步	0
你怎么在医院，生什么病了，严重吗？	没事,小病,已经出院了	…	不严重的话,就好	1
那你喜欢谁唱的摇滚乐啊？	我喜欢张玮玮，他的歌很有味道。	谁是个好歌手？	我觉得张玮玮的歌很好听。	0
听你这么说，我也不知道的差不多了，你一定在那里想怎么设计的好看是吧？	是的，我很喜欢这里。	...	你知道这里是什么地方吗？	1
这样啊，那你平时喜欢做什么呢？	玩手机啊,看电视啊,玩电脑啊	这样啊，那你平时讨厌做什么呢？	讨厌做家务,讨厌做饭,讨厌洗衣服,讨厌上班	0
你好，最近过得怎么样，有时间聊聊吗？	你好,我不好	哦哦嗯	怎么不好了啊,说给我听听	1
我是河北石家庄的。	河北保定的,我有同学是石家庄的	你知道我来自哪个城市吗？	不造,我是学渣	1
我非常喜欢看《爱丽丝梦游仙境》，当时出了电影版以后我就写了影评，被很多人点赞了呢	我觉得这部电影还不错呢	你知道我喜欢看谁的电影版《爱丽丝梦游仙境》吗？	不知道啊?是谁的啊?	0
你听书，都听什么书？	我听的都是古典文学，比较杂，你呢？	你听什么书？	我听的书都是比较杂的，你喜欢什么类型的？	0
嗨，你好，可以给我推荐几首古典音乐吗？	你喜欢什么类型的？	嗨，你好，你能给我推荐一些古典音乐吗？	你喜欢听什么风格的？	0
你还没有孩子吧？	没有，我有个妹妹，她是我的好朋友!	你没有孩子，不是吗？	我有个女儿，她很可爱!	1
那你假期都喜欢做什么呀？	我喜欢宅在家里，看书，看电影	你假期喜欢做什么？	我喜欢睡觉，睡觉是最好的休息!	0
真为你高兴，你在哪所学校教书啊，难不成跟我一样是教历史的？	我不教书,我是做生意的	喔	你呢,是做什么的,也喜欢历史吗	1
你很喜欢部队吗？	是的，很喜欢!	你很厌恶部队吗？	是的，非常厌恶!	1
我喜欢听音乐，最喜欢听周深的歌了。	我也喜欢听他的歌	你知道我最喜欢谁的歌吗？	周深，周深!	0
我是一名马拉松运动员，后天有一场马拉松友谊赛，是和一些外国人比赛的。	加油,你是哪个队啊?	你知道什么时候会有马拉松友谊赛吗？	这个我不知道啊,我们这里好像没有马拉松,我不是你们那边的人	1
我6岁的时候学过钢琴，你学习好吗？	我六年级就开始学钢琴了。	你开始学钢琴的第一个年级是什么时候？	小学二年级。	1
那你身材是不是很好呀？	还好吧，主要是我不喜欢穿紧身的衣服	那你身材是不是很坏呀？	没有啊，只是不喜欢紧身衣服而已	0
我没有喜欢的乐队，那你能推荐几首好听的歌曲么？	你喜欢听什么风格的	我没有最喜欢的乐队。你能推荐一些好歌吗？	那就多了,你自己去听吧	0
哦哦，那还挺好的，我觉得这样沟通一定会很顺利，对了，问你个问题，你感觉买彩票能赚到钱吗？	我不买彩票,我不知道	哦对了	对了什么呢?	0
这么重，那你好棒呀，你去参加比赛是不是都得第一名？	我只是去打酱油的!	太重了。你很棒。你不是赢得了比赛的第一名吗？	我是第一名，可是我不想去!	0
没有，我现在没什么事，你今天没上班啊？	我今天休息呀,你上班了吗?	你什么时候去上班的？	我已经上班一个半月了好吗	0
我叫李海，你是大人吗？	我是大人,哈哈	诶呀	我真的叫李海	1
你好，能聊聊吗？	当然可以啊!	你好，你不能说话吗？	可以啊，只要你不嫌我烦就好。	0
那你怎么不养呢？	家里不让啊,我倒是很想养	喝啊	我妈也不让我在家里养	0
还好吧，只能说不胖，你是做什么呢？	我啊,在家闲着没事,整天看我的小店,赚点零花钱,嘿嘿	你要看你的商店多久？	不用呀,我就在那挂着,有人买就买,没人买我就不看了,一月也有几千块	0
你之前有过工作经验吗？	没有啊，我只是在网上投了简历	你以前有工作经验吗？	有啊，不过我是做销售的	1
你在餐馆是一个服务员吗？	不是,我是厨师	你不是餐厅的服务员吗？	我什么时候说我是服务员了	0
你在你家附近开的商店吗？	不是，我家附近没有商店。	你在你家附近开的企业吗？	不是，是我朋友开的。	0
这样啊，那你们管饭吗？	有食堂,一顿饭两个素菜两个荤菜,有鸡腿鸭腿,一荤一素8块	食堂里有多少素菜？	我也不知道,我一般吃素	0
我才十四岁呢，现在在上初中。	你是哪里的小可爱呢?	你知道我多大了吗？	你不是说你上初中吗?应该在十六七,十七岁左右吧	1
那你每天不工作岂不是很无聊呀？	是的，我已经在工作了。	那你每天不工作岂不是很有趣呀？	是的，很有趣。	1
是你有强迫症吗？	我的强迫症很严重!	你没有强迫症吗？	有啊!但是我不知道怎么治!	0
是的，今年上大一了，你不会也是吧？	是的，你是哪个学校的？	是的，我今年是大一新生。你不一样吗？	我也是大一的，你哪个学院的？	0
我最喜欢的西班牙语的单词是trabajo。	你也看这书?	你知道特拉巴霍语是什么语言吗？	我只知道特拉法尔加冕语	0
不客气，开心就好，你结婚了吗？	我儿子都快三周岁了	你儿子多大了？	那咱俩应该差不多大,我儿子也是	1
那你在上大学吗？	对啊，你也是吗？	你在上大学吗？	对啊，怎么了？	0
我是河南郑州的，高考完现在来西安旅游了。	好吧,西安好玩吗?	你知道高考后我现在去哪里吗？	不知道,你告诉我呗	1
那你一般喜欢做些什么呢？	我喜欢的事有很多啊,看电影,看书,运动,音乐	那你一般讨厌做些什么呢？	这个太多了,什么都讨厌	1
这么大了呀，真好，那你们是做什么工作的呢？	我是做销售的,他是开网店的	可以啊	你们是哪里人啊?	1
看起来你对自己的生活环境还蛮失望的吧，你是做什么的呀？	我是做设计的，你呢？	在	好吧，我也是做平面设计的。	1
好吧，你平常都喜欢干什么呢？	喜欢玩游戏,看动漫,看电视剧,看电影	你通常不喜欢做什么？	额,我不知道,好像没有,我比较宅,所以没感觉	0
我喜欢贝克汉姆。	贝克汉姆是谁呀?	你知道我喜欢谁吗？	不知道,我只知道贝克汉姆是一个很帅气的大叔	1
那你喜欢看球赛吗？	我不看球赛,看不懂啊	啦啦啦	哈哈,不过喜欢你的声音	0
那你经常写的都是哪种类型的小说呀？	都有写过,不过都是短篇	你经常写什么样的小说？	我也写过短篇,不过没写多久就放弃了	1
我是郑州人，你是哪里人？	我是河南的，在郑州上学。	你在哪里上学？	郑州啊，你呢？	0
我今年都已经六十多了，是一名老太太。	你真是够了,能不能不要这样	你知道我多大了吗？	不知道,我只知道,你很调皮	1
看你的气质不错，一看就不是一般人，咱能交个朋友吗？	当然可以啊!	看你的气质不错，一看就不是一般人，咱能接个朋友吗？	可以啊，你想要什么样的朋友？	0
我比较喜欢看快乐大本营，我已经看了十几年了。	我看了20年了	你知道它已经流行了多少年了吗？	我知道,所以我一直都在看	0
我最喜欢的电影是《阿甘正传》这种类型的，你业余时间喜欢做一些什么事情啊？	我喜欢看电影，喜欢看书。	我最喜欢的影片是《阿甘正传》这种类型的，你业余时间喜欢做一些什么事宜啊？	我喜欢听音乐，看书，看电影。	0
好啊，你有什么爱好吗？	我喜欢看书，看电影，看书!	好的，你没有什么爱好吗？	我喜欢听音乐，看书，旅游!	0
那你应该也是大学刚毕业不久吧？	是的，今年刚毕业。	学生在哪里？	在北京，你呢？	0
我猜的还是蛮准的嘛，你们学校里面让染发吗？	你想染什么颜色	我的猜测仍然相当准确。你们学校允许染头发吗？	我们学校不可以染头发	0
对呀，很多人一辈子还买不了一套房子呢，你和你老公应该还年轻吧？	我不年轻了,我老公比我大四岁,他家里穷	他妻子多大了？	他妻子比他小几岁	0
我才13岁，离毕业还有很长时间呢，听你这么说，你已经毕业很长时间了吧？	是的，我已经工作了。	我才13岁。离我毕业还有很长一段时间。听你说，你已经毕业很久了，不是吗？	是的，是的。	0
所以，你难过是因为你想谈恋爱了吗？	不是,因为没人跟我处对象	那么，你难过是因为你想坠入爱河吗？	我只想和你坠入爱河,你愿意吗	0
你对摩托车很有感情吗？	我喜欢摩托车，更喜欢你!	你对摩托车没有感觉吗？	没有，我只喜欢骑摩托的人!	1
我听的《灰姑娘》啊，这几天特别喜欢听。	我也喜欢!	你知道我听的那本书叫什么名字吗？	不知道!	1
你好可爱啊，你今年多大了呢？	我今年23了，你呢？	你多大了？	我已经是个成年人了!	0
你来这里是旅游的还是？	我是来这边工作的	是的，我面前是深棕色的。也有人这么说。你到底是不是在旅行？	我是在旅行啊,不过不是来这里旅游的	1
那你这段时间是完全不能去工作了是吧？	是的，我要辞职了。	那你这些天都不能上班了，不是吗？	是的，是的，可是我已经辞了。	1
是的，南方人就很发愁这个，那你现在结婚了吗？	没有，我是南方人，我也很愁这个。	是的，南方人对此很担心。你结婚了吗？	没有，还在读书。	0
好呀，那就我找个时间，你看星期六怎么样呢？	星期六我要去我姐那里。	你星期几去姐姐家？	星期六啊，你有时间吗？	0
真厉害啊，今天周末你不出去玩吗？	不出去了，我要睡了，晚安!	？？？	你是不是有什么事瞒着我？	0
我毕业于护理专业，现在是一名护士，你呢？	毕业于会计,现在在医院	啊啊	你在哪个医院上班?	0
那就不说纹身的事情了，说说你的事情吧，你平时上班忙不忙啊？	还好，不是很忙!	我们别谈纹身了。让我们谈谈你。你工作不忙吗？	忙啊，忙得都快死了!	1
我是北京人，你是哪里的人？	我是河北人，在北京工作!	你在哪里工作？	我在北京啊!	0
你们的工资很低吗？	还行吧，也不是很低，大概就这样	哎	别叹气，都会好起来的!	0
那你一周是只休息一天吗？	对啊，我只有周末有时间	你什么时候有时间做？	现在就有时间啊，你想做什么？	0
好吧，你是因为压力大吗？	不是啊,我没有压力	你有压力吗？	没有,但是我感觉我要崩溃了,我要疯了	1
我很喜欢艺术，我最喜欢的艺术家是杨丽萍，我觉得她很有气质。	杨丽萍老师很厉害啊,可惜不知道是哪个省的人,她是不是很出名啊	你知道谁是我最喜欢的艺术家吗？	我不知道,你可以告诉我吗	1
你有没有养小动物？	有啊，我养了好多小动物呢!	你有没有养小植物？	有啊，养了很多呢!	0
我是石家庄的。	我是唐山的,	我是哪里人？	不知道啊,你在哪里上学?	1
那你一般都喜欢做些什么呢？	看书，看电影，看书，听歌，看书	你通常不喜欢做什么？	不喜欢就是不喜欢!	0
那你现在是已经毕业了吗？	我今年毕业的,你是哪一届的?	你什么时候毕业的？	那就是你比我小一届	1
你从事这项工作多长时间了？	有一段时间了吧!怎么了?	你失业多久了？	没有失业,就是感觉自己没什么发展,所以想换个工作,有什么建议吗?	0
嗨，你好，能交个朋友吗？	我是不是你最疼爱的人,你为什么不吱声	你好，你好，你不能交个朋友吗？	不能,我不喜欢你这样的	0
为什么你会害怕开车？	我也不知道,就是害怕	对	那你就不要开了	1
你好啊，前不久我们见过？	是啊，我是你的粉丝啊!	对呀	我也是你的忠实粉丝哦!	0
你是小姐姐还是小哥哥？	我不是小姐姐也不是小哥哥	你是小姐姐还是大哥哥？	我是小妹妹,大哥哥	0
怎么了，你是要做宫保鸡丁吗？	我想吃宫爆鸡丁	怎么了你要做宫保鸡丁吗？	我要吃!不做	0
这么有名的综艺节目，你都没看过啊？	我只看过中国达人秀	哪个国家有才艺表演？	韩国的那个	0
我七岁了，不小了，不是小孩子了。	我知道，只是我想知道你的名字。	你知道我多大了吗？	不知道。	1
那很好啊，你做了饼干都会自己吃吗？	当然啦!我做饼干都是自己吃的!	那很好。你自己吃饼干吗？	我喜欢吃饼干!	0
我是上海的，你呢？	我在上海读书!	我来自上海。你呢？	我也是!	0
我在重庆的一家公司上班，我很喜欢重庆这个地方，尤其喜欢重庆的火锅。	我也喜欢吃火锅，你在重庆哪个公司？	你知道我在哪里工作吗？	不知道，我只知道你是重庆的	0
我是一位母亲，我有两个可爱的儿子。	我知道，你是个很可爱的孩子。	你知道我有几个儿子吗？	不知道，我不知道。	1
那你以后是想找一个厨师的工作吗？	我想做厨师!但是不知道能不能找到!	你将来不找份厨师的工作吗？	我现在就在找啊!	0
我最喜欢的书就是《西游记》，我刚看完《西游记》这本书，你看过吗？	西游记是我的最爱,没有之一	好哦	你看过西游记后传没	0
我还小呢，今年刚十岁。	我也是刚十岁，你多大了？	你知道现在是哪一年吗？	不知道，你说说看!	0
不好意思，我没有养猫，你养猫吗？	我也没有养，不过我喜欢猫咪!	对不起，我没有猫。你有猫吗？	我有猫，不过不是你那种类型的!	1
你喜欢吃什么口味的？	我也不知道,没吃过	咯	你喜欢什么口味,我给你买	1
那你平时觉得学习吃力吗？	不吃力	那你平时觉得玩耍吃力吗？	也不吃力	0
是啊，关注一下还是好的，对了你是做什么工作的呀？	我是学生,大二	你是哪个班的学生？	我是中职部的	0
那你最喜欢的是他们的哪一首歌呀？	都喜欢都喜欢!只要是他们唱的!	那你最讨厌的是他们的哪一首歌呀？	我不讨厌他们的歌，只是不喜欢!	1
为什么你在家不能养猫啊？	因为我家有两只猫!	你家有多少只猫？	两只，一公一母，都是公的!	1
我喜欢篮球呀，下班的时候就和几个好朋友一起打篮球呢。	你是哪年的,我也喜欢篮球,就是打的不太好	你知道下班后我会和朋友一起打篮球吗吗？	不知道,我是问你多大呢	1
哦哦！那你是独立的摄影师，还是说和影楼有合作呀？	我是摄影师	哦，哦，你不是一个独立的摄影师，也不是在工作室工作吗？	我是做摄影工作室的	0
主要是没精力了，每天养他们就已经很累了，你没有养宠物吗？	没有，我现在住的地方没有宠物	你不厌倦每天养宠物吗？	不会啊，我喜欢猫猫狗狗	0
没有，因为我的饮食必须需要注意，你去训练什么呢？	我是练田径的	嘤嘤嘤	哈哈,怎么啦,你也是练体育的?	0
好的，你现在是在工作吗？	我在家带宝宝呢,你呢	好的，你现在在工作吗？	没有,在家带孩子	0
我最喜欢的乐队是披头士乐队，我特别特别喜欢这个乐队的风格。	披头士不是死了吗	你知道我最喜欢的乐队是什么吗？	我知道,我说披头士已经死了	0
我二十二岁了，可惜我现在什么都不会。	同22岁,我也不会	你知道“docosa”的西班牙语单词是什么吗？	不知道,我只知道我在学,但是我不知道你在说神马	0
我比较喜欢汽车，你喜欢什么？	我喜欢,我也不知道我喜欢什么	我比较喜欢汽车，你厌恶什么？	我厌恶,我不喜欢的都不讨厌	1
我今年7岁了，刚刚上小学，还特别喜欢踢足球。	那你现在多大了？	你知道我什么时候开始踢足球吗？	不知道。	0
原来是这样啊，我在一所大学教生物学，你是在哪个学校？	我在广东工业大学，你呢？	你上的是哪所大学？	广工啊，怎么了？	0
我喜欢张爱玲的书，钱钟书的书，这些作家的书我觉得很有文学意义，情感也很含蓄隽永。	我看过三毛的书	谁写了一本关于情感写作的书？	我不知道,我不懂	0
我10岁了。	那就聊聊天吧，我也是10岁的小朋友	你知道我多大了吗？	不知道，我只知道你比我大	1
我能明白那种感觉，我以前家里环境也不好，一日三餐只能吃土豆，但是我很喜欢吃土豆，一直喜欢。	我也喜欢土豆!	你知道我要吃多久土豆吗？	不知道!	0
你是啥时候开始跳舞的？	上学期，我是大一的时候就开始了。	你从哪一年开始？	不记得了，应该是初中吧。	1
那你今天怎么不去训练呢？	我今天没去训练啊!	你什么时候去训练的？	今天早上啊，你没看到我吗？	1
哦，那你家养猫咪了没有啊？	没有，自己都养不活，更别说养猫了!	唉	你家的猫咪是公的还是母的？	0
那你都做什么运动呢？	跑步，游泳，羽毛球，乒乓球，跳绳，仰卧起坐	你做什么运动？	羽毛球、网球、篮球、乒乓球、羽毛球。	0
听你这么说你还没有工作吗？	没有啊，你要来找我吗？	听你这么说你还没有劳作吗？	没有，我一直在工作啊，只是很少看到你	1
哦，你的工作应该很轻松吧？	还好，不过我想你应该很忙吧？	哦，你的工作可能很乏累吧？	是的，很累，非常累!	1
我喜欢听一些摇滚音乐呀，中国的外国的摇滚我都爱听呢。	好啊!你会什么乐器啊!我喜欢架子鼓	你知道我喜欢在哪个国家听摇滚乐吗？	在德国?	0
那你吃的什么好饭啊？	就普通的家常饭,一天三顿,一顿三个馍馍	你一天吃多少个馒头？	就三个呀	1
我有两个孩子，一个两岁，一个六岁，都是需要照顾的。	你是做什么工作啊,你一个月工资多少	你知道我有几个孩子吗？	不知道,你说说吧	1
那你在这家店里工作多长时间了？	没多久,两个多月吧	那你在这家店里劳作多长时间了？	没几天,我是新招的,还没正式上岗呢	1
你每天工作忙吗？	还好，不算很忙，你呢？	对吗	嗯，是的，你在做什么工作？	0
那平常是不是有很多人去你的录音室录歌吗？	不多,都是学生,都有自己的私人时间	很多人经常去你的录音室录歌吗？	嗯,有很多,但都是我的朋友	1
我养了一只三岁的狗和一只五岁的猫，它们陪我也不错	猫猫狗狗都很可爱!	你知道我养的狗多大了吗？	不知道，我只知道你养的狗很可爱	1
目前不知道找什么工作，你是做什么的呀？	我是做平面设计的，你呢？	我不知道目前该找什么工作。你是做什么的？	我是做室内设计的!	1
你好，不过你怎么知道我是小美女呢？	因为我是小瑛啊!	那个叫小英的人叫什么名字？	她叫小英，是我的好朋友。	0
不过我好喜欢啊，我最喜欢冬天了，我喜欢住在天气冷的地方	那你就住北极吧	你知道它最喜欢住在哪个季节吗？	不知道,我也不养宠物	0
真幸福，你是做什么工作的？	一个月3多,加上自己的网店4多,还算可以吧	真幸福，你是做什么劳作的？	呵呵,就是在掏宝上做了个小店,卖卖衣服	0
不累，别总说我了，你是做什么工作的？	我是做通信行业的，你呢？	不累，别总说我了，你是做什么劳作的？	我是做软件开发的，你也是吗？	1
那你想过和解吗？	我想过啊,可是我不知道该怎么做了	你不想和解吗？	我想啊,可是他不愿意	0
对了你周末一般都做些什么啊？	我周末都在家里，你呢？	你一周几点在家？	我一般都是11点左右到家的	0
你孩子很大了吗？	还没呢，才两个多月	离上次有多少个月了？	上次是七个月，这次是八个月	0
我能和你聊会天吗？	可以啊，你想聊什么？	我能和你谈谈吗？	可以啊	0
你喜欢吃糖啊？	对,我喜欢吃甜的	你喜欢糖吗？	喜欢啊,很喜欢吃糖	0
那你现在是已经参加工作了是吧？	是的,已经工作了	那你现在是已经参加劳作了是吧？	我现在还是学生,只是提前准备	1
我刚刚还听说如果二十八岁没有结婚的，就可以领补助了每月五百元。	我去,真假的,这是要逼死人啊	补贴的最低年龄是多少岁？	真的,你可以上网查一下	1
是呀，你多大了呀？	我今年刚满20，你呢？	你什么时候满20岁的？	今年才满的，你是哪一年的？	0
我今年30岁。	我也30了	你知道我多大了吗？	我不知道你多大,但我知道我30了	1
今天初次见面，能请你吃个饭吗？	你要请我吃饭啊,好啊,我最喜欢吃饭了	今天初次见面，能请你吃个米饭吗？	我只喜欢吃面	0
妹妹，原来你喜欢海绵宝宝啊，那你对迪士尼感兴趣吗？	迪士尼是啥?	电影里的电影叫什么名字？	我也不知道,没看过	0
我最喜欢的乐队是盘尼西林，他们的作品太符合我的胃口了，我简直是太喜欢了。	我也是!超级喜欢他们!	我最喜欢的乐队是什么？	我也不知道!	1
那你吉他有考级吗？	我考了6级	你的分数是多少？	不知道,还没有查,应该不高	0
我17岁了	我也17了，你多大了？	你知道我多大了吗？	不知道，你几岁了？	1
我是汽车销售，你喜欢车吗？	我喜欢车，你呢？	我是面包车行销，你喜欢车子吗？	我喜欢面包车，你也喜欢吗？	0
你还养乌龟呢？	你还不知道啊,养了两年了,我都没想到我能养好它	有多少年了？	两年了呀,去年开始养的,养的时候还是个小龟苗呢	0
黑豹乐队也是我很喜欢的乐队。	我也很喜欢!	你知道黑豹的吉祥物是什么动物吗？	不知道!	0
我是教高一高二的，时间几乎是和学生同步的，而且我不用上晚自习，所以还是有空余时间的。	老师好,我要上高一了	我教哪门课？	教数学吧,我数学很差	0
是的，那你有养狗吗？	有啊,养了两只狗	你有几条狗？	我现在一条都没有了	1
对啊还有电视剧版的你看过吗？	没有,好看吗?	是的，有电视版。你看到了吗？	有看到,但是不知道好看不好看	1
请问你现在已经有工作了吗？	是的,我已经工作两年多了	你现在没有工作吗？	那你工作怎么样?	1
我比你大的多了，我都已经26了，那你该上大学了吧？	我今年毕业了,现在在工作了	你什么时候毕业的？	我毕业好多年了,你是哪里人?	1
我喜欢爬山，我经常带着我的两个女儿去爬山。	你真幸福,羡慕	我有几个女儿？	两个,羡慕	0
那你喜欢哪些类型的音乐呢？	轻音乐,钢琴曲,古典音乐,轻音乐	那你讨厌哪些类型的音乐呢？	我不讨厌任何乐器和声音,因为都是我的爱,我喜欢它们,我讨厌什么呢?	0
你好，请问你贵姓？	你好,我姓王	你好，请问你尊姓？	王,你有什么问题吗?	0
那你现在是做什么的？	我也是学美术的,你是哪个大学毕业的?	你现在做什么？	我现在在上海做设计,你呢?	0
是呀，我很喜欢跑步的，你在做什么呀？	我在看书，你呢？	是的，我非常喜欢跑步。你在做什么？	我在看《霍乱时期的爱情》	0
那你还看过他的其他的作品吗？	看过几本	你读过多少本书？	我也记不清多少本了,你呢?	0
看小说，你很喜欢小说吗？	嗯,看了五六年了	有多少年了？	小学开始看,现在大学快毕业	1
我28岁了，我是重庆的，我最近在学习制作饼干我最喜欢吃巧克力曲奇了。	我也喜欢巧克力味的曲奇!	你知道我多大了吗？	不知道!但是我喜欢吃!	1
喜欢呀，你周末都会去做什么呀？	周末?周末就在家里呆一天,你呢	你什么时候去上班？	我已经上班了呀,我在实习呢,在上海	0
我最近好伤心呐，你可以陪我聊会儿天儿吗？	我可以陪你唠十块钱的嗑	和你聊天要花多少钱？	我可以给你打折,只要998	0
我今年已经二十八岁了呢。	我今年才刚满十八岁呢!	住在底特律的人的年龄范围是多少？	二十七岁，他们都是我的好朋友。	0
那你们没有休息吗？	有啊，今天休息，明天上班!	你什么时候去上班？	明天去，后天上班，你呢？	1
你天天都锻炼吗？	不是啊,有时间就练练	你不是每天都锻炼吗？	我有空就锻炼一下,你是怎么锻炼的?	0
那你是不是已经生过孩子啦？	是啊,孩子都快五岁了	这孩子多大了？	一岁四个月了啊	0
是啊，对了，你学过射箭吗？	我是射箭的,我在北京,你呢?	你是哪里人？	我是湖北武汉,目前在深圳上班	1
那你的工作会影响到你的学习吗？	不会,我的工作比较轻松	嗨喽呀	你是不是想问我是什么性质的工作呢	0
散步啊，那你能走多少啊？	走不了多少，就走了几步。	他走了多少步？	没数过，反正走了五步。	1
我也喜欢德云社。	德云社是个好地方!	你知道我喜欢什么社会吗？	不知道，我只知道你喜欢我	0
你说的是由李仁港导演执导的哪一部电影吗？	是的，这个导演是李仁港。	你说的是由李仁港导演执导的哪一部影片吗？	是的。	0
那你是工作了？	对啊，现在在上班了!	你在工作？	对啊，我在上班啊!	0
上海是个大城市呀，你是上海人吗？	不是，我在上海工作。	上海是个大城市。你是上海人吗？	不是，只是在这里工作而已。	0
